2023-11-25 15:50:20,659 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:51:37,604 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:51:57,004 [ERROR]: 微信公众号更新出错：接口失效
2023-11-25 15:51:57,005 [INFO]: 子线程 微信公众号更新 已停止运行！
2023-11-25 15:54:18,510 [INFO]: 子线程 发送五育邮件 已停止运行！
2023-11-25 15:54:18,541 [INFO]: 子线程 五育系统更新 已停止运行！
2023-11-25 15:54:18,695 [INFO]: 子线程 通知网站更新 已停止运行！
2023-11-25 15:54:19,112 [INFO]: 子线程 发送即时邮件 已停止运行！
2023-11-25 15:57:42,152 [INFO]: 子线程 微信公众号更新 开始运行！
2023-11-25 15:57:42,153 [INFO]: 子线程 通知网站更新 开始运行！
